time,rule,magic,signal_id,dir,ref_entry,close_price,pips,closed_count,profit_usd,hold_min,remain,reason
2026.09.08 15:49:40,E,600004,-1004472107780_2177,BUY,4397.19,4401.62,44.3,0,0.00,0.0,12,E:建値移動(決済なし)
2026.09.08 15:49:42,E,600004,-1004472107780_2177,BUY,4397.19,4402.04,48.5,6,2.32,12.8,6,E:1.1倍水準到達
2026.09.08 15:55:33,R,600017,-1004472107780_2177,BUY,4397.19,4404.75,75.6,4,10.65,19.3,3,R:半数決済
2026.09.08 15:55:35,I,600008,-1004472107780_2177,BUY,4397.19,4404.75,75.6,6,19.90,18.5,6,I:TP1(半数)
2026.09.08 15:55:59,G,600006,-1004472107780_2177,BUY,4397.19,4405.19,80.0,4,20.37,17.7,4,G:2段目(+80p)
2026.09.08 15:56:01,T,600019,-1004472107780_2177,BUY,4397.19,4405.19,80.0,5,20.44,19.0,5,T:半数決済
2026.09.08 15:56:10,E,600004,-1004472107780_2177,BUY,4397.19,4406.01,88.2,6,45.85,16.1,0,E:2.0倍水準到達
2026.09.08 15:57:35,H,600007,-1004472107780_2177,BUY,4397.19,4407.28,100.9,0,0.00,0.0,6,H:建値移動(決済なし)
2026.09.08 15:57:36,P,600015,-1004472107780_2177,BUY,4397.19,4407.28,100.9,5,28.64,20.6,5,P:半数決済
2026.09.08 15:57:38,S,600018,-1004472107780_2177,BUY,4397.19,4407.28,100.9,4,19.44,20.8,6,S:1段目
2026.09.08 15:59:01,Q,600016,-1004472107780_2177,BUY,4397.19,4409.22,120.3,5,42.90,21.5,4,Q:半数決済
2026.09.08 16:00:02,R,600017,-1004472107780_2177,BUY,4397.19,4412.20,150.1,0,0.00,0.0,1,R:全決済
2026.09.08 16:00:03,U,600020,-1004472107780_2177,BUY,4397.19,4412.20,150.1,4,51.25,21.7,3,U:半数決済
2026.09.08 16:03:03,Q,600016,-1004472107780_2177,BUY,4397.19,4403.68,64.9,4,22.60,22.1,0,SL確定足突破
2026.09.08 16:03:40,F,600005,-1004472107780_2183,BUY,4403.48,4405.51,20.3,3,4.11,1.1,3,F:半数決済(+20p)
2026.09.08 16:05:22,M,600012,-1004472107780_2183,BUY,4402.94,4406.96,40.2,4,9.37,2.9,3,C:TP1到達
2026.09.08 16:05:25,G,600006,-1004472107780_2183,BUY,4402.94,4406.96,40.2,3,5.49,2.9,4,G:1段目(+40p)
2026.09.08 16:05:31,C,600002,-1004472107780_2183,BUY,4402.94,4406.96,40.2,4,9.27,2.8,3,C:TP1到達
2026.09.08 16:05:34,H,600007,-1004472107780_2183,BUY,4402.94,4406.96,40.2,4,7.83,3.2,3,H:TP1到達
2026.09.08 16:05:37,J,600009,-1004472107780_2183,BUY,4402.94,4406.96,40.2,4,7.58,3.1,3,J:TP1到達
2026.09.08 16:12:35,E,600004,-1004472107780_2183,BUY,4402.94,4407.56,46.2,0,0.00,0.0,7,E:建値移動(決済なし)
2026.09.08 16:12:41,E,600004,-1004472107780_2183,BUY,4402.94,4407.83,48.9,4,15.19,9.9,3,E:1.1倍水準到達
2026.09.08 16:23:07,F,600005,-1004472107780_2188,BUY,4405.05,4407.12,20.7,2,4.24,0.6,1,F:半数決済(+20p)
2026.09.08 16:30:23,H,600007,-1004472107780_2188,BUY,4400.25,4404.25,40.0,6,-1.90,6.6,6,H:TP1到達
2026.09.08 16:30:26,C,600002,-1004472107780_2188,BUY,4400.25,4404.25,40.0,6,2.11,7.2,6,C:TP1到達
2026.09.08 16:30:30,M,600012,-1004472107780_2188,BUY,4400.25,4404.25,40.0,6,-4.36,7.3,6,C:TP1到達
2026.09.08 16:30:35,J,600009,-1004472107780_2188,BUY,4400.25,4404.25,40.0,6,-4.89,6.8,6,J:TP1到達
2026.09.08 16:30:37,G,600006,-1004472107780_2188,BUY,4400.25,4404.25,40.0,4,-5.52,8.4,8,G:1段目(+40p)
2026.09.08 16:30:49,E,600004,-1004472107780_2188,BUY,4400.25,4404.67,44.2,0,0.00,0.0,12,E:建値移動(決済なし)
2026.09.08 16:30:54,E,600004,-1004472107780_2188,BUY,4400.25,4405.11,48.6,6,6.01,7.7,6,E:1.1倍水準到達
2026.09.08 16:33:26,F,600005,-1004472107780_2192,BUY,4399.45,4401.59,21.4,3,4.23,0.8,3,F:半数決済(+20p)
2026.09.08 16:33:39,J,600009,-1004472107780_2192,BUY,4399.45,4403.66,42.1,3,8.51,1.0,3,J:TP1到達
2026.09.08 16:33:43,M,600012,-1004472107780_2192,BUY,4399.45,4403.66,42.1,3,9.39,1.1,3,C:TP1到達
2026.09.08 16:33:46,C,600002,-1004472107780_2192,BUY,4399.45,4403.66,42.1,3,8.84,1.0,3,C:TP1到達
2026.09.08 16:33:53,H,600007,-1004472107780_2192,BUY,4399.45,4403.66,42.1,3,12.05,1.3,3,H:TP1到達
2026.09.08 16:33:55,G,600006,-1004472107780_2192,BUY,4399.45,4403.66,42.1,2,7.83,1.2,4,G:1段目(+40p)
2026.09.08 16:33:58,E,600004,-1004472107780_2192,BUY,4399.45,4403.90,44.5,0,0.00,0.0,7,E:建値移動(決済なし)
2026.09.08 16:35:03,U,600020,-1004472107780_2188,BUY,4400.25,4398.29,-19.6,12,-58.52,10.2,0,SL確定足突破
2026.09.08 16:35:06,K,600010,-1004472107780_2188,BUY,4400.25,4398.29,-19.6,12,-60.32,10.4,0,SL確定足突破
2026.09.08 16:35:08,G,600006,-1004472107780_2188,BUY,4400.25,4398.29,-19.6,8,-32.51,9.2,0,SL確定足突破
2026.09.08 16:35:09,G,600006,-1004472107780_2183,BUY,4402.94,4398.29,-46.5,4,-23.85,32.1,0,SL確定足突破
2026.09.08 16:35:11,K,600010,-1004472107780_2183,BUY,4400.25,4398.29,-19.6,12,-59.70,22.5,0,SL確定足突破
2026.09.08 16:42:02,K,600010,-1004472107780_2177,BUY,4397.19,4395.20,-19.9,12,-60.21,63.5,0,SL確定足突破
2026.09.08 16:42:03,G,600006,-1004472107780_2177,BUY,4397.19,4395.20,-19.9,4,-13.19,61.1,0,SL確定足突破
2026.09.08 16:43:18,K,600010,-1004472107780_2192,BUY,4396.00,4392.69,-33.1,12,-72.94,9.2,0,SL確定足突破
2026.09.08 16:43:19,G,600006,-1004472107780_2192,BUY,4399.45,4392.69,-67.6,4,-28.99,10.3,0,SL確定足突破
2026.09.08 16:43:25,F,600005,-1004472107780_2197,BUY,4390.88,4392.94,20.6,1,2.17,0.8,0,F:半数決済(+20p)
2026.09.08 16:43:50,J,600009,-1004472107780_2197,BUY,4390.83,4395.06,42.3,1,3.96,1.2,0,J:TP1到達
2026.09.08 16:43:53,H,600007,-1004472107780_2197,BUY,4390.97,4395.06,40.9,1,3.87,1.2,0,H:TP1到達
2026.09.08 16:43:56,C,600002,-1004472107780_2197,BUY,4390.85,4395.06,42.1,1,3.97,1.3,0,C:TP1到達
2026.09.08 16:43:59,G,600006,-1004472107780_2197,BUY,4390.99,4395.06,40.7,1,3.95,1.4,0,G:1段目(+40p)
2026.09.08 16:44:09,E,600004,-1004472107780_2197,BUY,4390.96,4395.53,45.7,0,0.00,0.0,1,E:建値移動(決済なし)
2026.09.08 16:44:21,E,600004,-1004472107780_2197,BUY,4390.96,4396.51,55.5,1,6.44,1.8,0,E:1.1倍水準到達
2026.09.08 16:45:12,I,600008,-1004472107780_2197,BUY,4391.02,4399.04,80.2,1,8.28,2.6,0,I:TP1(半数)
2026.09.08 16:45:12,R,600017,-1004472107780_2197,BUY,4390.88,4399.04,81.6,1,8.47,2.6,0,R:半数決済
2026.09.08 16:45:12,T,600019,-1004472107780_2197,BUY,4390.82,4399.04,82.2,1,8.53,2.6,0,T:半数決済
2026.09.08 16:47:15,S,600018,-1004472107780_2197,BUY,4390.96,4400.97,100.1,1,9.99,4.7,1,S:1段目
2026.09.08 16:48:13,K,600010,-1004472107780_2197,BUY,4390.84,4398.89,80.5,1,8.09,5.6,0,K:TP1_HIT(半数)
2026.09.08 16:48:34,P,600015,-1004472107780_2197,BUY,4391.39,4402.03,106.4,1,10.69,6.0,0,P:半数決済
2026.09.08 16:49:59,Q,600016,-1004472107780_2197,BUY,4390.96,4403.07,121.1,1,12.11,7.4,0,Q:半数決済
2026.09.08 16:54:21,F,600005,-1004472107780_2201,BUY,4397.44,4399.65,22.1,4,2.75,2.2,4,F:半数決済(+20p)
2026.09.08 16:54:38,C,600002,-1004472107780_2201,BUY,4397.43,4401.44,40.1,4,5.12,2.7,4,C:TP1到達
2026.09.08 16:54:40,G,600006,-1004472107780_2201,BUY,4397.43,4401.44,40.1,3,8.04,2.6,5,G:1段目(+40p)
2026.09.08 16:54:43,H,600007,-1004472107780_2201,BUY,4397.43,4401.44,40.1,4,8.32,2.7,4,H:TP1到達
2026.09.08 16:54:48,J,600009,-1004472107780_2201,BUY,4397.43,4401.44,40.1,4,7.66,2.8,4,J:TP1到達
2026.09.08 16:54:51,E,600004,-1004472107780_2201,BUY,4397.43,4402.45,50.2,0,0.00,0.0,8,E:建値移動(決済なし)
2026.09.08 16:55:07,E,600004,-1004472107780_2201,BUY,4397.43,4404.23,68.0,4,18.73,3.3,4,E:1.1倍水準到達
2026.09.08 16:55:08,I,600008,-1004472107780_2201,BUY,4397.43,4405.04,76.1,4,19.08,3.3,4,I:TP1(半数)
2026.09.08 16:55:10,R,600017,-1004472107780_2201,BUY,4397.43,4405.04,76.1,4,21.13,3.1,4,R:半数決済
2026.09.08 16:55:21,G,600006,-1004472107780_2201,BUY,4397.43,4405.69,82.6,3,23.86,3.1,2,G:2段目(+80p)
2026.09.08 16:55:22,T,600019,-1004472107780_2201,BUY,4397.43,4405.69,82.6,4,23.54,3.6,4,T:半数決済
2026.09.08 16:55:23,U,600020,-1004472107780_2197,BUY,4390.84,4405.93,150.9,1,15.20,12.8,0,U:半数決済
2026.09.08 16:55:50,E,600004,-1004472107780_2201,BUY,4397.43,4406.43,90.0,4,33.85,3.7,0,E:2.0倍水準到達
2026.09.08 16:56:16,P,600015,-1004472107780_2201,BUY,4397.43,4407.43,100.0,4,29.04,4.3,4,P:半数決済
2026.09.08 16:56:17,H,600007,-1004472107780_2201,BUY,4397.43,4407.43,100.0,0,0.00,0.0,4,H:建値移動(決済なし)
2026.09.08 16:56:18,S,600018,-1004472107780_2201,BUY,4397.43,4407.43,100.0,3,19.36,4.5,5,S:1段目
2026.09.08 17:42:00,G,600006,-1004472107780_2201,BUY,4397.43,4393.02,-44.1,2,-8.78,49.8,0,SL確定足突破
2026.09.08 17:42:03,K,600010,-1004472107780_2201,BUY,4395.23,4393.02,-22.1,12,-60.71,47.4,0,SL確定足突破
2026.09.08 17:52:52,F,600005,-1004472107780_2214,SELL,4391.62,4389.56,20.6,3,5.45,1.0,3,F:半数決済(+20p)
2026.09.08 18:00:02,J,600009,-1004472107780_2214,SELL,4394.69,4398.58,-38.9,12,-89.89,7.0,0,SL確定足突破
2026.09.08 18:00:05,P,600015,-1004472107780_2214,SELL,4394.69,4398.58,-38.9,12,-86.05,7.0,0,SL確定足突破
2026.09.08 18:00:09,G,600006,-1004472107780_2214,SELL,4394.69,4398.58,-38.9,12,-80.70,7.4,0,SL確定足突破
2026.09.08 18:00:11,S,600018,-1004472107780_2214,SELL,4394.69,4398.58,-38.9,12,-86.42,7.1,0,SL確定足突破
2026.09.08 18:00:15,H,600007,-1004472107780_2214,SELL,4394.69,4398.58,-38.9,12,-79.34,7.4,0,SL確定足突破
2026.09.08 18:00:17,I,600008,-1004472107780_2214,SELL,4394.69,4398.58,-38.9,12,-81.24,7.4,0,SL確定足突破
2026.09.08 18:00:20,R,600017,-1004472107780_2214,SELL,4394.69,4398.58,-38.9,12,-84.47,7.4,0,SL確定足突破
2026.09.08 18:00:24,T,600019,-1004472107780_2214,SELL,4394.69,4398.58,-38.9,12,-84.98,7.3,0,SL確定足突破
2026.09.08 18:00:27,E,600004,-1004472107780_2214,SELL,4394.69,4398.58,-38.9,12,-82.75,7.5,0,SL確定足突破
2026.09.08 18:00:30,K,600010,-1004472107780_2214,SELL,4394.69,4398.58,-38.9,12,-84.22,7.6,0,SL確定足突破
2026.09.08 18:00:32,U,600020,-1004472107780_2214,SELL,4394.69,4398.58,-38.9,12,-78.95,7.5,0,SL確定足突破
2026.09.08 18:00:35,M,600012,-1004472107780_2214,SELL,4394.69,4398.58,-38.9,12,-79.33,7.9,0,SL確定足突破
2026.09.08 18:00:38,Q,600016,-1004472107780_2214,SELL,4394.69,4398.58,-38.9,12,-72.79,8.0,0,SL確定足突破
2026.09.08 18:00:41,C,600002,-1004472107780_2214,SELL,4394.69,4398.58,-38.9,12,-80.21,7.6,0,SL確定足突破
2026.09.08 18:15:43,T,600019,-1004472107780_2192,BUY,4400.35,4408.41,80.6,1,8.38,103.3,0,T:半数決済
2026.09.08 19:09:55,R,600017,-1004472107780_2151,SELL,4399.02,4383.97,150.5,0,0.00,0.0,1,R:全決済
2026.09.08 19:09:59,I,600008,-1004472107780_2163,SELL,4389.80,4382.01,77.9,1,7.92,232.7,1,I:TP1(半数)
